"Award","Type","Country","Year of award ceremony","Category","date_awarded","winner","source"
"Venice Golden Lion","Festival","Italy","2020","Silver Lion – Award for Best Director","2020-09-12","Kiyoshi Kurosawa","https://www.labiennale.org/en/news/official-awards-77th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2021","Silver Lion – Award for Best Director","2021-09-11","Jane Campion","https://www.labiennale.org/en/news/official-awards-78th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2022","Silver Lion – Award for Best Director","2022-09-10","Luca Guadagnino","https://www.labiennale.org/en/news/official-awards-79th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2023","Silver Lion – Award for Best Director","2023-09-09","Matteo Garrone","https://www.labiennale.org/en/news/official-awards-80th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2024","Silver Lion – Award for Best Director","2024-09-07","Brady Corbet","https://www.labiennale.org/en/news/official-awards-81st-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2025","Silver Lion – Award for Best Director","2025-09-06","Benny Safdie","https://variety.com/2025/film/festivals/venice-film-festival-awards-winners-list-golden-lion-1236507924/"
"Venice Golden Lion","Festival","Italy","2026","Silver Lion – Award for Best Director","","",""
"Venice Golden Lion","Festival","Italy","2000","Grand Jury Prize","2000-09-09","Before Night Falls","https://en.wikipedia.org/wiki/57th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2001","Grand Jury Prize","2001-09-08","Dog Days (Hundstage)","https://en.wikipedia.org/wiki/58th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2002","Grand Jury Prize","2002-09-08","House of Fools (Andrei Konchalovsky)","https://en.wikipedia.org/wiki/59th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2003","Grand Jury Prize","2003-09-06","The Kite (Le Cerf-volant)","https://en.wikipedia.org/wiki/60th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2004","Grand Jury Prize","2004-09-11","The Sea Inside (Mar adentro)","https://en.wikipedia.org/wiki/61st_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2005","Grand Jury Prize","2005-09-10","Mary (directed by Abel Ferrara)","https://en.wikipedia.org/wiki/62nd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2006","Grand Jury Prize","2006-09-09","Daratt (Dry Season)","https://en.wikipedia.org/wiki/63rd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2007","Grand Jury Prize","2007-09-08","I'm Not There (Todd Haynes) and The Secret of the Grain (Abdellatif Kechiche)","https://en.wikipedia.org/wiki/64th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2008","Grand Jury Prize","2008-09-06","Teza","https://www.nation.com.pk/08-Sep-2008/venice-film-festival-2008-winners"
"Venice Golden Lion","Festival","Italy","2009","Grand Jury Prize","2009-09-12","Soul Kitchen","https://en.wikipedia.org/wiki/66th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2010","Grand Jury Prize","2010-09-11","Essential Killing (directed by Jerzy Skolimowski)","https://www.reuters.com/article/lifestyle/factbox-winners-at-the-2010-venice-film-festival-idUSTRE68A194/"
"Venice Golden Lion","Festival","Italy","2011","Grand Jury Prize","2011-09-10","Terraferma (directed by Emanuele Crialese)","https://www.reuters.com/article/lifestyle/factbox-winners-at-the-2011-venice-film-festival-idUSTRE7892EF/"
"Venice Golden Lion","Festival","Italy","2012","Grand Jury Prize","2012-09-08","Paradise: Faith (Paradies: Glaube) directed by Ulrich Seidl","https://en.wikipedia.org/wiki/69th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2013","Grand Jury Prize","2013-09-07","Stray Dogs (Jiaoyou)","https://www.taipeitimes.com/News/taiwan/archives/2013/09/09/2003571720"
"Venice Golden Lion","Festival","Italy","2014","Grand Jury Prize","2014-09-06","The Look of Silence","https://en.wikipedia.org/wiki/71st_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2015","Grand Jury Prize","2015-09-12","Anomalisa","https://deadline.com/2015/09/venice-golden-lion-2015-awards-full-list-1201521882/"
"Venice Golden Lion","Festival","Italy","2016","Grand Jury Prize","2016-09-10","Nocturnal Animals","https://variety.com/2016/film/festivals/the-woman-who-left-by-filipino-auteur-lav-diaz-wins-venice-film-festival-golden-lion-complete-list-of-winners-1201856697/"
"Venice Golden Lion","Festival","Italy","2017","Grand Jury Prize","2017-09-09","Foxtrot (directed by Samuel Maoz)","https://www.labiennale.org/en/news/official-awards-74th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2018","Grand Jury Prize","2018-09-08","The Favourite","https://www.labiennale.org/en/news/official-awards-75th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2019","Grand Jury Prize","2019-09-07","An Officer and a Spy (J'accuse)","https://www.labiennale.org/en/news/official-awards-76th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2020","Grand Jury Prize","2020-09-12","Nuevo Orden (New Order)","https://www.labiennale.org/en/news/official-awards-77th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2021","Grand Jury Prize","2021-09-11","The Hand of God (È stata la mano di Dio)","https://www.labiennale.org/en/news/official-awards-78th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2022","Grand Jury Prize","2022-09-10","Saint Omer","https://www.labiennale.org/en/news/official-awards-79th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2023","Grand Jury Prize","2023-09-09","Evil Does Not Exist (directed by Ryusuke Hamaguchi)","https://www.labiennale.org/en/news/official-awards-80th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2024","Grand Jury Prize","2024-09-07","Vermiglio (Maura Delpero)","https://www.labiennale.org/en/news/official-awards-81st-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2025","Grand Jury Prize","2025-09-06","The Voice of Hind Rajab","https://www.labiennale.org/en/news/official-awards-82nd-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2026","Grand Jury Prize","","","https://www.labiennale.org/en/cinema/2026"
"Venice Golden Lion","Festival","Italy","2000","Special Jury Prize","2000-09-09","Before Night Falls (directed by Julian Schnabel)","https://en.wikipedia.org/wiki/57th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2001","Special Jury Prize","2001-09-08","Dog Days (Hundstage)","https://en.wikipedia.org/wiki/58th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2002","Special Jury Prize","2002-09-08","House of Fools (Andrei Konchalovsky)","https://en.wikipedia.org/wiki/59th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2003","Special Jury Prize","2003-09-06","The Kite (Le Cerf-volant) directed by Randa Chahal Sabag","https://en.wikipedia.org/wiki/60th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2004","Special Jury Prize","2004-09-11","The Sea Inside","https://www.imdb.com/event/ev0000681/2004/1/"
"Venice Golden Lion","Festival","Italy","2005","Special Jury Prize","2005-09-10","Mary","https://en.wikipedia.org/wiki/62nd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2006","Special Jury Prize","2006-09-09","Daratt (Dry Season)","https://en.wikipedia.org/wiki/63rd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2007","Special Jury Prize","2007-09-08","I'm Not There; The Secret of the Grain","https://en.wikipedia.org/wiki/64th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2008","Special Jury Prize","2008-09-06","Teza","https://variety.com/2008/film/awards/wrestler-takes-top-honors-at-venice-1117991766/"
"Venice Golden Lion","Festival","Italy","2009","Special Jury Prize","2009-09-12","Soul Kitchen","https://en.wikipedia.org/wiki/66th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2010","Special Jury Prize","2010-09-11","Essential Killing","https://www.reuters.com/article/lifestyle/factbox-winners-at-the-2010-venice-film-festival-idUSTRE68A194/"
"Venice Golden Lion","Festival","Italy","2011","Special Jury Prize","2011-09-10","Terraferma","https://www.reuters.com/article/lifestyle/factbox-winners-at-the-2011-venice-film-festival-idUSTRE7892EF/"
"Venice Golden Lion","Festival","Italy","2012","Special Jury Prize","2012-09-08","Ulrich Seidl (for the film Paradise: Faith)","https://www.reuters.com/article/lifestyle/factbox-winners-at-the-2012-venice-film-festival-idUSBRE8870D2/"
"Venice Golden Lion","Festival","Italy","2013","Special Jury Prize","2013-09-07","The Police Officer's Wife (directed by Philip Gröning)","https://en.wikipedia.org/wiki/70th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2014","Special Jury Prize","2014-09-06","Sivas","https://en.wikipedia.org/wiki/71st_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2015","Special Jury Prize","2015-09-12","Frenzy (Abluka)","https://en.wikipedia.org/wiki/72nd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2016","Special Jury Prize","2016-09-10","The Bad Batch","https://en.wikipedia.org/wiki/73rd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2017","Special Jury Prize","2017-09-09","Sweet Country","https://www.labiennale.org/en/news/official-awards-74th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2018","Special Jury Prize","2018-09-08","The Nightingale (directed by Jennifer Kent)","https://www.labiennale.org/en/news/official-awards-75th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2019","Special Jury Prize","2019-09-07","La mafia non è più quella di una volta (The Mafia Is No Longer What It Used to Be) by Franco Maresco","https://www.labiennale.org/en/news/official-awards-76th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2020","Special Jury Prize","2020-09-12","Dorogie Tovarischi! (Dear Comrades!)","https://www.labiennale.org/en/news/official-awards-77th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2021","Special Jury Prize","2021-09-11","Il Buco","https://www.labiennale.org/en/news/official-awards-78th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2022","Special Jury Prize","2022-09-10","No Bears (Khers Nist)","https://www.labiennale.org/en/news/official-awards-79th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2023","Special Jury Prize","2023-09-09","Zielona granica (Green Border)","https://www.labiennale.org/en/news/official-awards-80th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2024","Special Jury Prize","2024-09-07","April (directed by Dea Kulumbegashvili)","https://www.labiennale.org/en/news/official-awards-81st-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2025","Special Jury Prize","2025-09-06","Sotto le nuvole (Below the Clouds) directed by Gianfranco Rosi","https://www.labiennale.org/en/news/official-awards-82nd-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2026","Special Jury Prize","","",""
"Venice Golden Lion","Festival","Italy","2000","Coppa Volpi for Best Actor","2000-09-09","Javier Bardem","https://en.wikipedia.org/wiki/57th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2001","Coppa Volpi for Best Actor","2001-09-08","Luigi Lo Cascio","https://www.cnn.com/2001/SHOWBIZ/Movies/09/08/venice.winners/index.html"
"Venice Golden Lion","Festival","Italy","2002","Coppa Volpi for Best Actor","2002-09-08","Stefano Accorsi","https://en.wikipedia.org/wiki/59th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2003","Coppa Volpi for Best Actor","2003-09-06","Sean Penn","https://en.wikipedia.org/wiki/60th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2004","Coppa Volpi for Best Actor","2004-09-11","Javier Bardem","https://en.wikipedia.org/wiki/61st_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2005","Coppa Volpi for Best Actor","2005-09-10","David Strathairn","https://en.wikipedia.org/wiki/62nd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2006","Coppa Volpi for Best Actor","2006-09-09","Ben Affleck","https://en.wikipedia.org/wiki/63rd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2007","Coppa Volpi for Best Actor","2007-09-08","Brad Pitt","https://en.wikipedia.org/wiki/64th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2008","Coppa Volpi for Best Actor","2008-09-06","Silvio Orlando","http://www.chinadaily.com.cn/entertainment/2008-09/09/content_7010884_4.htm"
"Venice Golden Lion","Festival","Italy","2009","Coppa Volpi for Best Actor","2009-09-12","Colin Firth","https://en.wikipedia.org/wiki/66th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2010","Coppa Volpi for Best Actor","2010-09-11","Vincent Gallo","https://en.wikipedia.org/wiki/67th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2011","Coppa Volpi for Best Actor","2011-09-10","Michael Fassbender","https://en.wikipedia.org/wiki/68th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2012","Coppa Volpi for Best Actor","2012-09-08","Joaquin Phoenix and Philip Seymour Hoffman","https://en.wikipedia.org/wiki/69th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2013","Coppa Volpi for Best Actor","2013-09-07","Themis Panou","https://en.wikipedia.org/wiki/70th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2014","Coppa Volpi for Best Actor","2014-09-06","Adam Driver","https://en.wikipedia.org/wiki/71st_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2015","Coppa Volpi for Best Actor","2015-09-12","Fabrice Luchini","https://en.wikipedia.org/wiki/72nd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2016","Coppa Volpi for Best Actor","2016-09-10","Oscar Martínez","https://en.wikipedia.org/wiki/73rd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2017","Coppa Volpi for Best Actor","2017-09-09","Kamel El Basha","https://www.labiennale.org/en/news/official-awards-74th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2018","Coppa Volpi for Best Actor","2018-09-08","Willem Dafoe","https://www.labiennale.org/en/news/official-awards-75th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2019","Coppa Volpi for Best Actor","2019-09-07","Luca Marinelli","https://www.labiennale.org/en/news/official-awards-76th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2020","Coppa Volpi for Best Actor","2020-09-12","Pierfrancesco Favino","https://www.labiennale.org/en/news/official-awards-77th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2021","Coppa Volpi for Best Actor","2021-09-11","John Arcilla","https://www.labiennale.org/en/news/official-awards-78th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2022","Coppa Volpi for Best Actor","2022-09-10","Colin Farrell","https://www.labiennale.org/en/news/official-awards-79th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2023","Coppa Volpi for Best Actor","2023-09-09","Peter Sarsgaard","https://www.labiennale.org/en/news/official-awards-80th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2024","Coppa Volpi for Best Actor","2024-09-07","Vincent Lindon","https://www.labiennale.org/en/news/official-awards-81st-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2025","Coppa Volpi for Best Actor","2025-09-06","Toni Servillo","https://www.labiennale.org/en/news/official-awards-82nd-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2026","Coppa Volpi for Best Actor","","",""
"Venice Golden Lion","Festival","Italy","2000","Coppa Volpi for Best Actress","2000-09-09","Rose Byrne","https://www.labiennale.org/en/history-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2001","Coppa Volpi for Best Actress","2001-09-08","Sandra Ceccarelli","https://en.wikipedia.org/wiki/58th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2002","Coppa Volpi for Best Actress","2002-09-08","Julianne Moore","https://en.wikipedia.org/wiki/59th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2003","Coppa Volpi for Best Actress","2003-09-06","Katja Riemann","https://variety.com/2003/film/markets-festivals/rejected-pic-is-lion-ized-1117892028/"
"Venice Golden Lion","Festival","Italy","2004","Coppa Volpi for Best Actress","2004-09-11","Imelda Staunton","https://www.alamy.com/british-actress-helen-mirren-right-awards-with-the-coppa-volpi-british-actress-imelda-staunton-as-best-actress-for-the-movie-vera-drake-at-the-61st-edition-of-the-venice-film-festival-in-venice-northern-italy-saturday-sept-11-2004-ap-photoluigi-costantini-image542602918.html"
"Venice Golden Lion","Festival","Italy","2005","Coppa Volpi for Best Actress","2005-09-10","Giovanna Mezzogiorno","https://en.wikipedia.org/wiki/62nd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2006","Coppa Volpi for Best Actress","2006-09-09","Helen Mirren","https://www.labiennale.org/en/history-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2007","Coppa Volpi for Best Actress","2007-09-08","Cate Blanchett","https://en.wikipedia.org/wiki/64th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2008","Coppa Volpi for Best Actress","2008-09-06","Dominique Blanc","https://variety.com/2008/film/awards/wrestler-takes-top-honors-at-venice-1117991766/"
"Venice Golden Lion","Festival","Italy","2009","Coppa Volpi for Best Actress","2009-09-12","Kseniya Rappoport","https://en.wikipedia.org/wiki/66th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2010","Coppa Volpi for Best Actress","2010-09-11","Ariane Labed","https://www.abc.net.au/news/2010-09-12/winners-at-67th-venice-film-festival/2257112"
"Venice Golden Lion","Festival","Italy","2011","Coppa Volpi for Best Actress","2011-09-10","Deanie Yip","https://en.wikipedia.org/wiki/68th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2012","Coppa Volpi for Best Actress","2012-09-08","Hadas Yaron","https://en.wikipedia.org/wiki/69th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2013","Coppa Volpi for Best Actress","2013-09-07","Elena Cotta","https://www.labiennale.org/en/history-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2014","Coppa Volpi for Best Actress","2014-09-06","Alba Rohrwacher","https://goldenglobes.com/photo-gallery/2014-venice-international-film-festival-award-winners/"
"Venice Golden Lion","Festival","Italy","2015","Coppa Volpi for Best Actress","2015-09-12","Valeria Golino","https://www.thelocal.it/20150914/golino-wins-best-actress-prize-in-venice"
"Venice Golden Lion","Festival","Italy","2016","Coppa Volpi for Best Actress","2016-09-10","Emma Stone","https://deadline.com/2016/09/venice-film-festival-2016-awards-full-list-1201816685/"
"Venice Golden Lion","Festival","Italy","2017","Coppa Volpi for Best Actress","2017-09-09","Charlotte Rampling","https://www.labiennale.org/en/news/official-awards-74th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2018","Coppa Volpi for Best Actress","2018-09-08","Olivia Colman","https://www.labiennale.org/en/news/official-awards-75th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2019","Coppa Volpi for Best Actress","2019-09-07","Ariane Ascaride","https://www.labiennale.org/en/news/official-awards-76th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2020","Coppa Volpi for Best Actress","2020-09-12","Vanessa Kirby","https://www.labiennale.org/en/news/official-awards-77th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2021","Coppa Volpi for Best Actress","2021-09-11","Penélope Cruz","https://www.labiennale.org/en/news/official-awards-78th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2022","Coppa Volpi for Best Actress","2022-09-10","Cate Blanchett","https://www.labiennale.org/en/news/official-awards-79th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2023","Coppa Volpi for Best Actress","2023-09-09","Cailee Spaeny","https://www.labiennale.org/en/news/official-awards-80th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2024","Coppa Volpi for Best Actress","2024-09-07","Nicole Kidman","https://www.labiennale.org/en/news/official-awards-81st-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2025","Coppa Volpi for Best Actress","2025-09-06","Xin Zhilei","https://www.labiennale.org/en/news/official-awards-82nd-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2026","Coppa Volpi for Best Actress","","",""
"Venice Golden Lion","Festival","Italy","2000","Award for Best Screenplay","2000-09-09","Claudio Fava, Marco Tullio Giordana, and Monica Zapelli","https://en.wikipedia.org/wiki/57th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2001","Award for Best Screenplay","2001-09-08","Alfonso Cuarón and Carlos Cuarón","https://en.wikipedia.org/wiki/58th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2002","Award for Best Screenplay","","",""
"Venice Golden Lion","Festival","Italy","2003","Award for Best Screenplay","2003-09-06","Marco Bellocchio (for Good Morning, Night)","https://www.imdb.com/event/ev0000681/2003/1/"
"Venice Golden Lion","Festival","Italy","2004","Award for Best Screenplay","2004-09-11","","https://en.wikipedia.org/wiki/Venice_Film_Festival_Award_for_Best_Screenplay"
"Venice Golden Lion","Festival","Italy","2005","Award for Best Screenplay","2005-09-10","George Clooney and Grant Heslov","https://en.wikipedia.org/wiki/62nd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2006","Award for Best Screenplay","2006-09-09","Peter Morgan","https://en.wikipedia.org/wiki/63rd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2007","Award for Best Screenplay","2007-09-08","Paul Laverty","https://en.wikipedia.org/wiki/64th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2008","Award for Best Screenplay","2008-09-06","Haile Gerima (for Teza)","https://en.wikipedia.org/wiki/65th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2009","Award for Best Screenplay","2009-09-12","Todd Solondz (for Life During Wartime)","https://www.reuters.com/article/lifestyle/factbox-winners-at-the-2009-venice-film-festival-idUSTRE58B1NE/"
"Venice Golden Lion","Festival","Italy","2010","Award for Best Screenplay","2010-09-11","Álex de la Iglesia (for The Last Circus)","https://variety.com/2010/film/markets-festivals/venice-film-festival-winners-1118024040/"
"Venice Golden Lion","Festival","Italy","2011","Award for Best Screenplay","2011-09-10","Yorgos Lanthimos and Efthimis Filippou (for Alps)","https://www.hollywoodreporter.com/news/general-news/venice-2011-faust-michael-fassbender-233742/"
"Venice Golden Lion","Festival","Italy","2012","Award for Best Screenplay","2012-09-08","Olivier Assayas (for Something in the Air)","https://en.wikipedia.org/wiki/69th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2013","Award for Best Screenplay","2013-09-07","Steve Coogan and Jeff Pope (for Philomena)","https://en.wikipedia.org/wiki/70th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2014","Award for Best Screenplay","2014-09-06","Rakhshān Banietemad and Farid Mostafavi for 'Tales' (Ghesseha)","https://en.wikipedia.org/wiki/71st_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2015","Award for Best Screenplay","2015-09-12","Christian Vincent (for the film Courted)","https://en.wikipedia.org/wiki/72nd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2016","Award for Best Screenplay","2016-09-10","Noah Oppenheim (for Jackie)","https://variety.com/2016/film/festivals/the-woman-who-left-by-filipino-auteur-lav-diaz-wins-venice-film-festival-golden-lion-complete-list-of-winners-1201856697/"
"Venice Golden Lion","Festival","Italy","2017","Award for Best Screenplay","2017-09-09","Martin McDonagh (Three Billboards Outside Ebbing, Missouri)","https://www.labiennale.org/en/news/official-awards-74th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2018","Award for Best Screenplay","2018-09-08","Joel Coen and Ethan Coen (for The Ballad of Buster Scruggs)","https://www.labiennale.org/en/news/official-awards-75th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2019","Award for Best Screenplay","2019-09-07","Yonfan (for No. 7 Cherry Lane)","https://www.labiennale.org/en/news/official-awards-76th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2020","Award for Best Screenplay","2020-09-12","Chaitanya Tamhane","https://www.labiennale.org/en/news/official-awards-77th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2021","Award for Best Screenplay","2021-09-11","Maggie Gyllenhaal (for The Lost Daughter)","https://www.labiennale.org/en/news/official-awards-78th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2022","Award for Best Screenplay","2022-09-10","Martin McDonagh","https://www.labiennale.org/en/news/official-awards-79th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2023","Award for Best Screenplay","2023-09-09","Guillermo Calderón and Pablo Larraín (for El Conde)","https://www.labiennale.org/en/news/official-awards-80th-venice-film-festival"
"Venice Golden Lion","Festival","Italy","2024","Award for Best Screenplay","2024-09-07","Murilo Hauser and Heitor Lorega for I'm Still Here (Ainda Estou Aqui)","https://www.labiennale.org/en/news/official-awards-81st-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2025","Award for Best Screenplay","2025-09-06","Valérie Donzelli and Gilles Marchand for 'At Work' (À pied d'œuvre)","https://www.labiennale.org/en/news/official-awards-82nd-venice-international-film-festival"
"Venice Golden Lion","Festival","Italy","2026","Award for Best Screenplay","","",""
"Venice Golden Lion","Festival","Italy","2000","Marcello Mastroianni Award","2000-09-09","Megan Burns","https://en.wikipedia.org/wiki/57th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2001","Marcello Mastroianni Award","2001-09-08","Gael García Bernal and Diego Luna","https://www.cnn.com/2001/SHOWBIZ/Movies/09/08/venice.winners/index.html"
"Venice Golden Lion","Festival","Italy","2002","Marcello Mastroianni Award","2002-09-08","Moon So-ri","https://en.wikipedia.org/wiki/59th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2003","Marcello Mastroianni Award","2003-09-06","Najat Benssallem","https://en.wikipedia.org/wiki/60th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2004","Marcello Mastroianni Award","2004-09-11","Tommaso Ramenghi and Marco Luisi","https://en.wikipedia.org/wiki/61st_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2005","Marcello Mastroianni Award","2005-09-10","Ménothy Cesar","https://en.wikipedia.org/wiki/62nd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2006","Marcello Mastroianni Award","2006-09-09","Isild Le Besco","https://en.wikipedia.org/wiki/63rd_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2007","Marcello Mastroianni Award","2007-09-08","Hafsia Herzi","https://en.wikipedia.org/wiki/64th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2008","Marcello Mastroianni Award","2008-09-06","Jennifer Lawrence","https://en.wikipedia.org/wiki/65th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2009","Marcello Mastroianni Award","2009-09-12","Jasmine Trinca","https://en.wikipedia.org/wiki/66th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2010","Marcello Mastroianni Award","2010-09-11","Mila Kunis","https://en.wikipedia.org/wiki/67th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2011","Marcello Mastroianni Award","September 10, 2011","Shôta Sometani and Fumi Nikaidô","https://www.ibtimes.com/venice-film-festival-2011-full-list-award-winners-312810"
"Venice Golden Lion","Festival","Italy","2012","Marcello Mastroianni Award","2012-09-08","Fabrizio Falco","https://en.wikipedia.org/wiki/69th_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2013","Marcello Mastroianni Award","2013-09-07","Tye Sheridan","https://www.indiewire.com/news/general-news/sacro-gra-and-miss-violence-top-the-70th-annual-venice-international-film-festival-35232/"
"Venice Golden Lion","Festival","Italy","2014","Marcello Mastroianni Award","2014-09-06","Romain Paul","https://en.wikipedia.org/wiki/71st_Venice_International_Film_Festival"
"Venice Golden Lion","Festival","Italy","2015","Marcello Mastroianni Award","2015-09-12","Abraham Attah","https://deadline.com/2015/09/venice-golden-lion-2015-awards-full-list-1201521882/"
